0.58979,1.71235e-28,0.807561,0,1.98953e-38,1,-2.1204e-28,0,-0.807561,1.25059e-28,0.58979,0,2.27274e-38,3.30467e-38,3.30579e-38,1|
0.169968,2.08956e-28,0.985455,0,1.98953e-38,1,-2.1204e-28,0,-0.985455,3.60401e-29,0.169968,0,2.27274e-38,3.30467e-38,3.30579e-38,1|
-0.168398,2.09013e-28,0.985725,0,1.98953e-38,1,-2.1204e-28,0,-0.985725,-3.57071e-29,-0.168398,0,2.27274e-38,3.30467e-38,3.30579e-38,1|
-0.360875,1.97753e-28,0.932621,0,1.98953e-38,1,-2.1204e-28,0,-0.932621,-7.65198e-29,-0.360875,0,0.49329,-2.55038e-28,-1.20278,1|
-0.487485,1.8514e-28,0.873139,0,1.98953e-38,1,-2.1204e-28,0,-0.873139,-1.03366e-28,-0.487485,0,2.51851,-7.63214e-28,-3.5994,1|
-0.487485,1.8514e-28,0.873139,0,1.98953e-38,1,-2.1204e-28,0,-0.873139,-1.03366e-28,-0.487485,0,2.51851,-7.63214e-28,-3.5994,1|
-0.487485,1.8514e-28,0.873139,0,1.98953e-38,1,-2.1204e-28,0,-0.873139,-1.03366e-28,-0.487485,0,2.51851,-7.63214e-28,-3.5994,1|
-0.487485,1.8514e-28,0.873139,0,1.98953e-38,1,-2.1204e-28,0,-0.873139,-1.03366e-28,-0.487485,0,2.51851,-7.63214e-28,-3.5994,1|
-0.487485,1.8514e-28,0.873139,0,1.98953e-38,1,-2.1204e-28,0,-0.873139,-1.03366e-28,-0.487485,0,2.51851,-7.63214e-28,-3.5994,1|
-0.487485,1.8514e-28,0.873139,0,1.98953e-38,1,-2.1204e-28,0,-0.873139,-1.03366e-28,-0.487485,0,2.51851,-7.63214e-28,-3.5994,1|
-0.487485,1.8514e-28,0.873139,0,1.98953e-38,1,-2.1204e-28,0,-0.873139,-1.03366e-28,-0.487485,0,2.51851,-7.63214e-28,-3.5994,1|
-0.487485,1.8514e-28,0.873139,0,1.98953e-38,1,-2.1204e-28,0,-0.873139,-1.03366e-28,-0.487485,0,2.51851,-7.63214e-28,-3.5994,1|
-0.487485,1.8514e-28,0.873139,0,1.98953e-38,1,-2.1204e-28,0,-0.873139,-1.03366e-28,-0.487485,0,2.51851,-7.63214e-28,-3.5994,1|
-0.487485,1.8514e-28,0.873139,0,1.98953e-38,1,-2.1204e-28,0,-0.873139,-1.03366e-28,-0.487485,0,2.51851,-7.63214e-28,-3.5994,1|
-0.487485,1.8514e-28,0.873139,0,1.98953e-38,1,-2.1204e-28,0,-0.873139,-1.03366e-28,-0.487485,0,2.51851,-7.63214e-28,-3.5994,1|
-0.487485,1.8514e-28,0.873139,0,1.98953e-38,1,-2.1204e-28,0,-0.873139,-1.03366e-28,-0.487485,0,2.51851,-7.63214e-28,-3.5994,1|
-0.487485,1.8514e-28,0.873139,0,1.98953e-38,1,-2.1204e-28,0,-0.873139,-1.03366e-28,-0.487485,0,2.51851,-7.63214e-28,-3.5994,1|
-0.487485,1.8514e-28,0.873139,0,1.98953e-38,1,-2.1204e-28,0,-0.873139,-1.03366e-28,-0.487485,0,2.51851,-7.63214e-28,-3.5994,1|
-0.487485,1.8514e-28,0.873139,0,1.98953e-38,1,-2.1204e-28,0,-0.873139,-1.03366e-28,-0.487485,0,2.51851,-7.63214e-28,-3.5994,1|
-0.487485,1.8514e-28,0.873139,0,1.98953e-38,1,-2.1204e-28,0,-0.873139,-1.03366e-28,-0.487485,0,2.51851,-7.63214e-28,-3.5994,1|
-0.487485,1.8514e-28,0.873139,0,1.98953e-38,1,-2.1204e-28,0,-0.873139,-1.03366e-28,-0.487485,0,2.51851,-7.63214e-28,-3.5994,1|
-0.487485,1.8514e-28,0.873139,0,1.98953e-38,1,-2.1204e-28,0,-0.873139,-1.03366e-28,-0.487485,0,2.51851,-7.63214e-28,-3.5994,1|
-0.487485,1.8514e-28,0.873139,0,1.98953e-38,1,-2.1204e-28,0,-0.873139,-1.03366e-28,-0.487485,0,2.51851,-7.63214e-28,-3.5994,1|
-0.487485,1.8514e-28,0.873139,0,1.98953e-38,1,-2.1204e-28,0,-0.873139,-1.03366e-28,-0.487485,0,2.51851,-7.63214e-28,-3.5994,1|
-0.487485,1.8514e-28,0.873139,0,1.98953e-38,1,-2.1204e-28,0,-0.873139,-1.03366e-28,-0.487485,0,2.51851,-7.63214e-28,-3.5994,1|
-0.487485,1.8514e-28,0.873139,0,1.98953e-38,1,-2.1204e-28,0,-0.873139,-1.03366e-28,-0.487485,0,2.51851,-7.63214e-28,-3.5994,1|
-0.487485,1.8514e-28,0.873139,0,1.98953e-38,1,-2.1204e-28,0,-0.873139,-1.03366e-28,-0.487485,0,2.51851,-7.63214e-28,-3.5994,1|
-0.487485,1.8514e-28,0.873139,0,1.98953e-38,1,-2.1204e-28,0,-0.873139,-1.03366e-28,-0.487485,0,2.51851,-7.63214e-28,-3.5994,1|
-0.487485,1.8514e-28,0.873139,0,1.98953e-38,1,-2.1204e-28,0,-0.873139,-1.03366e-28,-0.487485,0,2.51851,-7.63214e-28,-3.5994,1|
-0.487485,1.8514e-28,0.873139,0,1.98953e-38,1,-2.1204e-28,0,-0.873139,-1.03366e-28,-0.487485,0,2.51851,-7.63214e-28,-3.5994,1|
-0.487485,1.8514e-28,0.873139,0,1.98953e-38,1,-2.1204e-28,0,-0.873139,-1.03366e-28,-0.487485,0,2.51851,-7.63214e-28,-3.5994,1|
-0.487485,1.8514e-28,0.873139,0,1.98953e-38,1,-2.1204e-28,0,-0.873139,-1.03366e-28,-0.487485,0,2.51851,-7.63214e-28,-3.5994,1|
-0.487485,1.8514e-28,0.873139,0,1.98953e-38,1,-2.1204e-28,0,-0.873139,-1.03366e-28,-0.487485,0,2.51851,-7.63214e-28,-3.5994,1|
0.228755,2.06419e-28,0.973492,0,1.98953e-38,1,-2.1204e-28,0,-0.973492,4.85051e-29,0.228755,0,2.51851,-7.63214e-28,-3.5994,1|
0.228755,2.06419e-28,0.973492,0,1.98953e-38,1,-2.1204e-28,0,-0.973492,4.85051e-29,0.228755,0,2.60544,-6.84775e-28,-3.22947,1|
0.847262,1.12633e-28,0.531191,0,1.98953e-38,1,-2.1204e-28,0,-0.531191,1.79653e-28,0.847262,0,2.60544,-6.84775e-28,-3.22947,1|
0.971347,5.04027e-29,0.237705,0,1.98953e-38,1,-2.1204e-28,0,-0.237705,2.05964e-28,0.971347,0,2.33431,-7.20818e-28,-3.39945,1|
0.605827,-1.68701e-28,-0.79561,0,1.98953e-38,1,-2.1204e-28,0,0.79561,1.28459e-28,0.605827,0,1.70055,-6.42963e-28,-3.03228,1|
0.435687,-1.90859e-28,-0.90011,0,1.98953e-38,1,-2.1204e-28,0,0.90011,9.23829e-29,0.435687,0,1.53498,-5.70436e-28,-2.69024,1|
0.621617,-1.66098e-28,-0.783336,0,1.98953e-38,1,-2.1204e-28,0,0.783336,1.31807e-28,0.621617,0,1.03933,-3.87342e-28,-1.82675,1|
0.904762,-9.0317e-29,-0.425945,0,1.98953e-38,1,-2.1204e-28,0,0.425945,1.91845e-28,0.904762,0,-0.0219161,-1.75203e-28,-0.826277,1|
